medicine_id,generic_name,brand_name,manufacturer,category,unit_price_LKR,restock_threshold,lead_time_days,batch_id,manufacture_date,expiry_date,date,sales_qty,stock_qty,month,day_of_week,is_weekend
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-1,11/20/2024,11/20/2027,6/6/2025,8,842,6,Friday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,6/6/2025,20,22,6,Friday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-1,11/1/2024,11/1/2027,6/6/2025,19,1100,6,Friday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-2,3/10/2025,3/10/2028,6/6/2025,15,1557,6,Friday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-2,3/6/2025,3/6/2028,6/6/2025,7,1430,6,Friday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-1,10/23/2024,10/23/2027,6/7/2025,33,3573,6,Saturday,1
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-2,12/20/2024,12/20/2027,6/7/2025,31,1094,6,Saturday,1
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-1,11/19/2024,11/19/2027,6/7/2025,19,3394,6,Saturday,1
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-2,2/13/2025,2/13/2027,6/7/2025,46,3536,6,Saturday,1
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-2,3/4/2025,3/4/2027,6/7/2025,41,2785,6,Saturday,1
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-1,10/28/2024,10/28/2026,6/7/2025,21,2476,6,Saturday,1
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-1,11/8/2024,11/8/2027,6/7/2025,6,2100,6,Saturday,1
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-2,12/22/2024,12/22/2027,6/7/2025,20,403,6,Saturday,1
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-2,2/21/2025,2/21/2028,6/7/2025,24,1281,6,Saturday,1
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-2,10/29/2024,10/29/2027,6/7/2025,23,1236,6,Saturday,1
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-2,10/26/2024,10/26/2027,6/7/2025,15,1690,6,Saturday,1
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-2,11/16/2024,11/16/2027,6/7/2025,16,1824,6,Saturday,1
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-2,2/4/2025,2/4/2028,6/7/2025,11,836,6,Saturday,1
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-2,11/22/2024,11/22/2027,6/7/2025,22,1893,6,Saturday,1
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-1,11/6/2024,11/6/2027,6/7/2025,10,1496,6,Saturday,1
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-1,11/7/2024,11/7/2026,6/7/2025,20,1756,6,Saturday,1
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-2,2/11/2025,2/11/2027,6/7/2025,12,534,6,Saturday,1
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-1,11/4/2024,11/4/2026,6/7/2025,18,1341,6,Saturday,1
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,6/7/2025,8,235,6,Saturday,1
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-2,11/21/2024,11/21/2027,6/7/2025,18,993,6,Saturday,1
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-1,11/17/2024,11/17/2027,6/7/2025,10,407,6,Saturday,1
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-1,11/16/2024,11/16/2027,6/7/2025,16,2303,6,Saturday,1
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-2,11/13/2024,11/13/2027,6/7/2025,22,1313,6,Saturday,1
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-2,1/13/2025,1/13/2028,6/7/2025,26,1053,6,Saturday,1
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-1,11/9/2024,11/9/2027,6/7/2025,19,1276,6,Saturday,1
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-1,11/20/2024,11/20/2027,6/7/2025,29,813,6,Saturday,1
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,6/7/2025,21,1,6,Saturday,1
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-1,11/1/2024,11/1/2027,6/7/2025,24,1076,6,Saturday,1
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-2,3/10/2025,3/10/2028,6/7/2025,31,1526,6,Saturday,1
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-2,3/6/2025,3/6/2028,6/7/2025,16,1414,6,Saturday,1
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-1,10/23/2024,10/23/2027,6/8/2025,21,3552,6,Sunday,1
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-2,12/20/2024,12/20/2027,6/8/2025,36,1058,6,Sunday,1
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-1,11/19/2024,11/19/2027,6/8/2025,53,3341,6,Sunday,1
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-2,2/13/2025,2/13/2027,6/8/2025,18,3518,6,Sunday,1
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-2,3/4/2025,3/4/2027,6/8/2025,41,2744,6,Sunday,1
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-1,10/28/2024,10/28/2026,6/8/2025,23,2453,6,Sunday,1
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-1,11/8/2024,11/8/2027,6/8/2025,23,2077,6,Sunday,1
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-2,12/22/2024,12/22/2027,6/8/2025,21,382,6,Sunday,1
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-2,2/21/2025,2/21/2028,6/8/2025,21,1260,6,Sunday,1
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-2,10/29/2024,10/29/2027,6/8/2025,22,1214,6,Sunday,1
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-2,10/26/2024,10/26/2027,6/8/2025,25,1665,6,Sunday,1
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-2,11/16/2024,11/16/2027,6/8/2025,19,1805,6,Sunday,1
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-2,2/4/2025,2/4/2028,6/8/2025,10,826,6,Sunday,1
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-2,11/22/2024,11/22/2027,6/8/2025,17,1876,6,Sunday,1
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-1,11/6/2024,11/6/2027,6/8/2025,15,1481,6,Sunday,1
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-1,11/7/2024,11/7/2026,6/8/2025,13,1743,6,Sunday,1
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-2,2/11/2025,2/11/2027,6/8/2025,16,518,6,Sunday,1
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-1,11/4/2024,11/4/2026,6/8/2025,25,1316,6,Sunday,1
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,6/8/2025,6,229,6,Sunday,1
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-2,11/21/2024,11/21/2027,6/8/2025,5,988,6,Sunday,1
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-1,11/17/2024,11/17/2027,6/8/2025,11,396,6,Sunday,1
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-1,11/16/2024,11/16/2027,6/8/2025,17,2286,6,Sunday,1
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-2,11/13/2024,11/13/2027,6/8/2025,10,1303,6,Sunday,1
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-2,1/13/2025,1/13/2028,6/8/2025,15,1038,6,Sunday,1
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-1,11/9/2024,11/9/2027,6/8/2025,22,1254,6,Sunday,1
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-1,11/20/2024,11/20/2027,6/8/2025,19,794,6,Sunday,1
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-1,11/23/2024,11/23/2027,6/8/2025,1,0,6,Sunday,1
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-2,3/11/2025,3/11/2028,6/8/2025,11,1992,6,Sunday,1
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-1,11/1/2024,11/1/2027,6/8/2025,16,1060,6,Sunday,1
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-2,3/10/2025,3/10/2028,6/8/2025,20,1506,6,Sunday,1
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-2,3/6/2025,3/6/2028,6/8/2025,15,1399,6,Sunday,1
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-1,10/23/2024,10/23/2027,6/9/2025,21,3531,6,Monday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-2,12/20/2024,12/20/2027,6/9/2025,22,1036,6,Monday,0
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-1,11/19/2024,11/19/2027,6/9/2025,37,3304,6,Monday,0
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-2,2/13/2025,2/13/2027,6/9/2025,27,3491,6,Monday,0
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-2,3/4/2025,3/4/2027,6/9/2025,18,2726,6,Monday,0
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-1,10/28/2024,10/28/2026,6/9/2025,26,2427,6,Monday,0
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-1,11/8/2024,11/8/2027,6/9/2025,27,2050,6,Monday,0
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-2,12/22/2024,12/22/2027,6/9/2025,14,368,6,Monday,0
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-2,2/21/2025,2/21/2028,6/9/2025,7,1253,6,Monday,0
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-2,10/29/2024,10/29/2027,6/9/2025,20,1194,6,Monday,0
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-2,10/26/2024,10/26/2027,6/9/2025,18,1647,6,Monday,0
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-2,11/16/2024,11/16/2027,6/9/2025,21,1784,6,Monday,0
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-2,2/4/2025,2/4/2028,6/9/2025,19,807,6,Monday,0
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-2,11/22/2024,11/22/2027,6/9/2025,23,1853,6,Monday,0
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-1,11/6/2024,11/6/2027,6/9/2025,10,1471,6,Monday,0
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-1,11/7/2024,11/7/2026,6/9/2025,20,1723,6,Monday,0
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-2,2/11/2025,2/11/2027,6/9/2025,14,504,6,Monday,0
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-1,11/4/2024,11/4/2026,6/9/2025,6,1310,6,Monday,0
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,6/9/2025,6,223,6,Monday,0
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-2,11/21/2024,11/21/2027,6/9/2025,11,977,6,Monday,0
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-1,11/17/2024,11/17/2027,6/9/2025,6,390,6,Monday,0
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-1,11/16/2024,11/16/2027,6/9/2025,18,2268,6,Monday,0
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-2,11/13/2024,11/13/2027,6/9/2025,8,1295,6,Monday,0
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-2,1/13/2025,1/13/2028,6/9/2025,25,1013,6,Monday,0
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-1,11/9/2024,11/9/2027,6/9/2025,11,1243,6,Monday,0
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-1,11/20/2024,11/20/2027,6/9/2025,12,782,6,Monday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-2,3/11/2025,3/11/2028,6/9/2025,19,1973,6,Monday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-1,11/1/2024,11/1/2027,6/9/2025,15,1045,6,Monday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-2,3/10/2025,3/10/2028,6/9/2025,19,1487,6,Monday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-2,3/6/2025,3/6/2028,6/9/2025,20,1379,6,Monday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-1,10/23/2024,10/23/2027,6/10/2025,20,3511,6,Tuesday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-2,12/20/2024,12/20/2027,6/10/2025,33,1003,6,Tuesday,0
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-1,11/19/2024,11/19/2027,6/10/2025,21,3283,6,Tuesday,0
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-2,2/13/2025,2/13/2027,6/10/2025,22,3469,6,Tuesday,0
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-2,3/4/2025,3/4/2027,6/10/2025,22,2704,6,Tuesday,0
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-1,10/28/2024,10/28/2026,6/10/2025,20,2407,6,Tuesday,0
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-1,11/8/2024,11/8/2027,6/10/2025,18,2032,6,Tuesday,0
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-2,12/22/2024,12/22/2027,6/10/2025,21,347,6,Tuesday,0
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-2,2/21/2025,2/21/2028,6/10/2025,19,1234,6,Tuesday,0
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-2,10/29/2024,10/29/2027,6/10/2025,12,1182,6,Tuesday,0
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-2,10/26/2024,10/26/2027,6/10/2025,9,1638,6,Tuesday,0
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-2,11/16/2024,11/16/2027,6/10/2025,17,1767,6,Tuesday,0
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-2,2/4/2025,2/4/2028,6/10/2025,13,794,6,Tuesday,0
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-2,11/22/2024,11/22/2027,6/10/2025,7,1846,6,Tuesday,0
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-1,11/6/2024,11/6/2027,6/10/2025,24,1447,6,Tuesday,0
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-1,11/7/2024,11/7/2026,6/10/2025,12,1711,6,Tuesday,0
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-2,2/11/2025,2/11/2027,6/10/2025,18,486,6,Tuesday,0
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-1,11/4/2024,11/4/2026,6/10/2025,19,1291,6,Tuesday,0
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,6/10/2025,7,216,6,Tuesday,0
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-2,11/21/2024,11/21/2027,6/10/2025,14,963,6,Tuesday,0
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-1,11/17/2024,11/17/2027,6/10/2025,16,374,6,Tuesday,0
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-1,11/16/2024,11/16/2027,6/10/2025,13,2255,6,Tuesday,0
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-2,11/13/2024,11/13/2027,6/10/2025,12,1283,6,Tuesday,0
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-2,1/13/2025,1/13/2028,6/10/2025,10,1003,6,Tuesday,0
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-1,11/9/2024,11/9/2027,6/10/2025,27,1216,6,Tuesday,0
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-1,11/20/2024,11/20/2027,6/10/2025,13,769,6,Tuesday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-2,3/11/2025,3/11/2028,6/10/2025,12,1961,6,Tuesday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-1,11/1/2024,11/1/2027,6/10/2025,12,1033,6,Tuesday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-2,3/10/2025,3/10/2028,6/10/2025,16,1471,6,Tuesday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-2,3/6/2025,3/6/2028,6/10/2025,17,1362,6,Tuesday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-1,10/23/2024,10/23/2027,6/11/2025,33,3478,6,Wednesday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-2,12/20/2024,12/20/2027,6/11/2025,36,967,6,Wednesday,0
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-1,11/19/2024,11/19/2027,6/11/2025,21,3262,6,Wednesday,0
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-2,2/13/2025,2/13/2027,6/11/2025,20,3449,6,Wednesday,0
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-2,3/4/2025,3/4/2027,6/11/2025,23,2681,6,Wednesday,0
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-1,10/28/2024,10/28/2026,6/11/2025,20,2387,6,Wednesday,0
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-1,11/8/2024,11/8/2027,6/11/2025,13,2019,6,Wednesday,0
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-2,12/22/2024,12/22/2027,6/11/2025,17,330,6,Wednesday,0
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-2,2/21/2025,2/21/2028,6/11/2025,12,1222,6,Wednesday,0
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-2,10/29/2024,10/29/2027,6/11/2025,28,1154,6,Wednesday,0
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-2,10/26/2024,10/26/2027,6/11/2025,12,1626,6,Wednesday,0
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-2,11/16/2024,11/16/2027,6/11/2025,9,1758,6,Wednesday,0
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-2,2/4/2025,2/4/2028,6/11/2025,6,788,6,Wednesday,0
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-2,11/22/2024,11/22/2027,6/11/2025,12,1834,6,Wednesday,0
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-1,11/6/2024,11/6/2027,6/11/2025,7,1440,6,Wednesday,0
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-1,11/7/2024,11/7/2026,6/11/2025,26,1685,6,Wednesday,0
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-2,2/11/2025,2/11/2027,6/11/2025,16,470,6,Wednesday,0
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-1,11/4/2024,11/4/2026,6/11/2025,22,1269,6,Wednesday,0
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,6/11/2025,4,212,6,Wednesday,0
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-2,11/21/2024,11/21/2027,6/11/2025,15,948,6,Wednesday,0
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-1,11/17/2024,11/17/2027,6/11/2025,8,366,6,Wednesday,0
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-1,11/16/2024,11/16/2027,6/11/2025,12,2243,6,Wednesday,0
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-2,11/13/2024,11/13/2027,6/11/2025,11,1272,6,Wednesday,0
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-2,1/13/2025,1/13/2028,6/11/2025,21,982,6,Wednesday,0
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-1,11/9/2024,11/9/2027,6/11/2025,10,1206,6,Wednesday,0
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-1,11/20/2024,11/20/2027,6/11/2025,17,752,6,Wednesday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-2,3/11/2025,3/11/2028,6/11/2025,18,1943,6,Wednesday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-1,11/1/2024,11/1/2027,6/11/2025,11,1022,6,Wednesday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-2,3/10/2025,3/10/2028,6/11/2025,7,1464,6,Wednesday,0
30,Salbutamol,Asthalin,Cipla,Asthma,153.49,100,7,B30-2,3/6/2025,3/6/2028,6/11/2025,18,1344,6,Wednesday,0
1,Paracetamol,Panadol,GSK,Analgesic,137.2,100,3,B1-1,10/23/2024,10/23/2027,6/12/2025,13,3465,6,Thursday,0
2,Paracetamol,Calpol,GSK,Analgesic,159.93,120,3,B2-2,12/20/2024,12/20/2027,6/12/2025,18,949,6,Thursday,0
3,Paracetamol,SPMC Paracetamol,SPMC,Analgesic,114.11,100,5,B3-1,11/19/2024,11/19/2027,6/12/2025,21,3241,6,Thursday,0
4,Vitamin C,Cevit,SPMC,Supplement,73.99,120,3,B4-2,2/13/2025,2/13/2027,6/12/2025,14,3435,6,Thursday,0
5,Vitamin C,Redoxon,Bayer,Supplement,174.23,100,7,B5-2,3/4/2025,3/4/2027,6/12/2025,37,2644,6,Thursday,0
6,Vitamin C,Vitamin C Tablets,SPMC,Supplement,152.72,120,7,B6-1,10/28/2024,10/28/2026,6/12/2025,34,2353,6,Thursday,0
7,Atorvastatin,Lipitor,Pfizer,Cholesterol,159.24,80,5,B7-1,11/8/2024,11/8/2027,6/12/2025,26,1993,6,Thursday,0
8,Atorvastatin,Atorva,SPMC,Cholesterol,243.93,120,7,B8-2,12/22/2024,12/22/2027,6/12/2025,15,315,6,Thursday,0
9,Atorvastatin,Atorvastatin Tablets,SPMC,Cholesterol,107.57,100,7,B9-2,2/21/2025,2/21/2028,6/12/2025,17,1205,6,Thursday,0
10,Amlodipine,Norvasc,Pfizer,Blood Pressure,75.43,120,3,B10-2,10/29/2024,10/29/2027,6/12/2025,9,1145,6,Thursday,0
11,Amlodipine,Amlodipine Tablets,SPMC,Blood Pressure,95.2,120,5,B11-2,10/26/2024,10/26/2027,6/12/2025,15,1611,6,Thursday,0
12,Amlodipine,Amlodac,Local,Blood Pressure,119.97,120,3,B12-2,11/16/2024,11/16/2027,6/12/2025,12,1746,6,Thursday,0
13,Metformin,Glucophage,Merck,Diabetes,90.35,120,5,B13-2,2/4/2025,2/4/2028,6/12/2025,9,779,6,Thursday,0
14,Metformin,Metformin Tablets,SPMC,Diabetes,208.62,100,7,B14-2,11/22/2024,11/22/2027,6/12/2025,15,1819,6,Thursday,0
15,Metformin,Glycomet,USV,Diabetes,208.73,100,5,B15-1,11/6/2024,11/6/2027,6/12/2025,16,1424,6,Thursday,0
16,Amoxicillin,Augmentin,GSK,Antibiotic,82.46,120,3,B16-1,11/7/2024,11/7/2026,6/12/2025,21,1664,6,Thursday,0
17,Amoxicillin,Amoxicillin Capsules,SPMC,Antibiotic,242.91,80,3,B17-2,2/11/2025,2/11/2027,6/12/2025,10,460,6,Thursday,0
18,Amoxicillin,Amoxil,GSK,Antibiotic,118.32,80,3,B18-1,11/4/2024,11/4/2026,6/12/2025,12,1257,6,Thursday,0
19,Chlorphenamine,Piriton,GSK,Allergy,135.51,80,7,B19-1,10/22/2024,10/22/2027,6/12/2025,11,201,6,Thursday,0
20,Chlorphenamine,Chlorphenamine Tablets,SPMC,Allergy,205.31,120,5,B20-2,11/21/2024,11/21/2027,6/12/2025,11,937,6,Thursday,0
21,Chlorphenamine,Allermine,Local,Allergy,240.75,120,3,B21-1,11/17/2024,11/17/2027,6/12/2025,5,361,6,Thursday,0
22,Omeprazole,Losec,AstraZeneca,Gastritis,239.62,80,3,B22-1,11/16/2024,11/16/2027,6/12/2025,13,2230,6,Thursday,0
23,Omeprazole,Omeprazole Capsules,SPMC,Gastritis,153.03,120,5,B23-2,11/13/2024,11/13/2027,6/12/2025,8,1264,6,Thursday,0
24,Omeprazole,Omez,Dr Reddy,Gastritis,199.33,100,7,B24-2,1/13/2025,1/13/2028,6/12/2025,28,954,6,Thursday,0
25,Losartan,Cozaar,MSD,Blood Pressure,227.66,120,3,B25-1,11/9/2024,11/9/2027,6/12/2025,14,1192,6,Thursday,0
26,Losartan,Losartan Tablets,SPMC,Blood Pressure,190.41,80,7,B26-1,11/20/2024,11/20/2027,6/12/2025,15,737,6,Thursday,0
27,Losartan,Losar,Local,Blood Pressure,146.2,80,3,B27-2,3/11/2025,3/11/2028,6/12/2025,25,1918,6,Thursday,0
28,Salbutamol,Ventolin,GSK,Asthma,135.2,100,5,B28-1,11/1/2024,11/1/2027,6/12/2025,14,1008,6,Thursday,0
29,Salbutamol,Salbutamol Tablets,SPMC,Asthma,236.53,120,7,B29-2,3/10/2025,3/10/2028,6/12/2025,10,1454,6,Thursday,0
